"county","year","cohort","treated","age","female","region","ssb_oz"
11,2013,2013,1,46.7700430492398,1,"Midwest",15.3326277364383
12,2013,2015,0,80,1,"South",6.31406289589586
13,2013,2017,0,22.2469937851536,1,"Midwest",14.284565922992
14,2013,0,0,58.7352776511528,0,"South",15.5838201799506
15,2013,0,0,18,1,"West",11.1946615005734
16,2013,2017,0,50.3754096910427,1,"South",10.5399020293715
17,2013,2013,1,18,0,"Northeast",16.6073441474747
18,2013,0,0,18,0,"West",9.98629844157733
19,2013,2013,1,46.6647574397344,0,"South",8.7520169209233
20,2013,2017,0,53.8886405416156,1,"Northeast",2.70658531172339
21,2013,2017,0,45.5017113266935,1,"South",10.6846438456768
22,2013,2017,0,33.9849841099111,1,"Midwest",5.03725964994592
23,2013,2013,1,18,0,"Midwest",10.2192016412844
24,2013,0,0,27.9150670471473,0,"Midwest",15.6368460394564
25,2013,2013,1,36.8961633582916,1,"Northeast",9.47625742651688
26,2013,2013,1,31.8370650488618,0,"South",8.72028788069363
27,2013,2015,0,28.102328565796,1,"Midwest",11.3796705473245
28,2013,2015,0,44.5846140941645,1,"West",12.002250055163
29,2013,2015,0,80,1,"West",12.8230343911893
30,2013,2015,0,51.9036728602844,1,"West",9.5061448699283
31,2013,2015,0,44.096511346544,1,"Midwest",10.7569774829664
32,2013,2013,1,34.7497205798437,1,"Northeast",9.92379650938287
33,2013,2017,0,33.9244760991836,0,"Midwest",9.86060831977406
34,2013,2015,0,43.5031514933762,0,"Northeast",12.3992636047367
35,2013,2017,0,18,1,"Northeast",16.7777102032666
36,2013,0,0,67.7851026563771,0,"West",8.15524142497036
37,2013,0,0,35.89508308409,0,"West",13.2366220117303
38,2013,0,0,42.9850934771521,1,"West",8.22129301858179
39,2013,2013,1,42.7128640061952,0,"South",14.8385555478385
40,2013,2015,0,53.0502556846462,0,"South",13.1602822958536
1,2014,0,0,28.1917529022627,0,"West",17.649484459075
2,2014,0,0,36.9943064203827,0,"Northeast",13.8960464914787
3,2014,2013,1,27.6505401324357,0,"Northeast",9.08674835899694
4,2014,2017,0,39.8545241378235,1,"Northeast",10.5556333078933
5,2014,2017,0,18,0,"South",10.3246293349851
6,2014,0,0,37.7127579720041,0,"West",9.82833877626058
7,2014,2015,0,43.7709802507322,0,"West",12.0394196672144
8,2014,2013,1,39.4388643881812,1,"South",3.07609896529442
9,2014,2015,0,45.9967938661182,0,"South",9.89195334002138
10,2014,2017,0,36.1522068687407,0,"South",9.53537739138814
11,2014,2013,1,33.9988450894735,0,"Midwest",16.0563358150166
12,2014,2015,0,59.5790365456293,1,"South",10.8636033645693
13,2014,2017,0,51.6614476638522,0,"Midwest",5.52418004028805
14,2014,0,0,47.2080595794931,0,"South",9.91654502844897
15,2014,0,0,32.9455025876062,1,"West",13.0742933889744
16,2014,2017,0,35.2174611069728,0,"South",11.6606007781758
17,2014,2013,1,63.5641609423906,0,"Northeast",11.7858975355992
18,2014,0,0,39.0555970434077,0,"West",16.0343202269303
19,2014,2013,1,34.0589439300708,1,"South",8.70355285819441
20,2014,2017,0,30.21146914136,1,"Northeast",14.3555058444734
21,2014,2017,0,66.6042244537469,0,"South",7.4716465358865
22,2014,2017,0,73.8565073095945,0,"Midwest",14.0863777219446
23,2014,2013,1,35.9091498988994,0,"Midwest",7.80263647350109
24,2014,0,0,35.5462209388675,0,"Midwest",10.4290382625716
25,2014,2013,1,18,0,"Northeast",6.44576730617561
26,2014,2013,1,43.8725675167534,1,"South",6.45017337988315
27,2014,2015,0,48.9184712336594,1,"Midwest",11.0691163221564
28,2014,2015,0,52.2936240201257,1,"West",5.94844705901572
29,2014,2015,0,34.9814173521609,0,"West",16.2108818583931
30,2014,2015,0,46.6482693123727,0,"West",14.9991006230359
31,2014,2015,0,24.535328965934,0,"Midwest",11.7161158270017
32,2014,2013,1,45.0382828694922,1,"Northeast",10.2485187445878
33,2014,2017,0,64.7890966723603,0,"Midwest",13.9862855315993
34,2014,2015,0,18,0,"Northeast",11.6088765541838
35,2014,2017,0,33.5051142609006,0,"Northeast",13.501866160443
36,2014,0,0,26.8644277637508,0,"West",17.5955165384522
37,2014,0,0,29.7322801900994,0,"West",7.40908702443485
38,2014,0,0,46.2487745853424,0,"West",10.3777390419879
39,2014,2013,1,29.7245330302005,1,"South",10.5490927858461
40,2014,2015,0,45.7135845048132,0,"South",12.039767755415
1,2015,0,0,37.9704886818154,0,"West",15.0382109614111
2,2015,0,0,24.8877802700067,1,"Northeast",17.7141176563146
3,2015,2013,1,26.0264935879425,0,"Northeast",6.63950468006346
4,2015,2017,0,18,1,"Northeast",7.45912612859906
5,2015,2017,0,44.5193509612781,1,"South",7.82307338631574
6,2015,0,0,18,1,"West",14.5220124912124
7,2015,2015,1,18,1,"West",9.4043076661942
8,2015,2013,1,19.4044310612074,1,"South",10.9439267597885
9,2015,2015,1,33.4763093254966,0,"South",10.7697455996156
10,2015,2017,0,40.8225428115659,1,"South",11.6315727301977
11,2015,2013,1,46.6380698652993,1,"Midwest",7.91624154682675
12,2015,2015,1,56.4647159340119,1,"South",3.62376950422977
13,2015,2017,0,18,1,"Midwest",13.6018147158319
14,2015,0,0,48.9921597193544,1,"South",10.8504413408542
15,2015,0,0,55.9873022697522,0,"West",9.8855820688931
16,2015,2017,0,46.4568463233042,1,"South",10.2345217238566
17,2015,2013,1,72.7282734976537,0,"Northeast",10.3310256525552
18,2015,0,0,49.1813446611638,1,"West",12.4786617515014
19,2015,2013,1,57.8826779273094,0,"South",5.22810558176149
20,2015,2017,0,35.0765897013074,1,"Northeast",2.54160155526761
21,2015,2017,0,18,0,"South",10.3020652590834
22,2015,2017,0,47.3735299444771,1,"Midwest",8.06413684427067
23,2015,2013,1,53.4025151602256,1,"Midwest",8.44660554240421
24,2015,0,0,29.5590457208205,0,"Midwest",14.4819545805634
25,2015,2013,1,18.5320081995147,1,"Northeast",7.54726537619982
26,2015,2013,1,29.7266448206742,0,"South",11.8949829836775
27,2015,2015,1,36.1175128817454,0,"Midwest",11.0544681747488
28,2015,2015,1,32.0667155814341,0,"West",8.3184067155031
29,2015,2015,1,52.752482824123,1,"West",8.28334529763099
30,2015,2015,1,36.6824053791128,1,"West",9.7038247579315
31,2015,2015,1,30.0581187120678,0,"Midwest",8.56660527066248
32,2015,2013,1,34.0338531176594,0,"Northeast",13.2612848181041
33,2015,2017,0,67.3206025446514,1,"Midwest",10.3968731288461
34,2015,2015,1,34.6258277110173,0,"Northeast",10.4937402489068
35,2015,2017,0,34.4349411484981,1,"Northeast",14.3785565237243
36,2015,0,0,22.9522278179594,0,"West",19.6629060837426
37,2015,0,0,65.6016452427501,1,"West",7.70377447397587
38,2015,0,0,65.3363159862395,1,"West",7.89480576687648
39,2015,2013,1,37.5565520828263,1,"South",9.96710271057754
40,2015,2015,1,58.4603398788295,0,"South",10.0560525410149
1,2016,0,0,29.0113229147013,0,"West",17.6641306012337
2,2016,0,0,26.3299473146077,1,"Northeast",7.96432375036403
3,2016,2013,1,47.7578811817138,0,"Northeast",9.81295271823116
4,2016,2017,0,50.5232692891354,0,"Northeast",13.737831341577
5,2016,2017,0,41.231341454822,0,"South",7.12465978315915
6,2016,0,0,37.795924628416,1,"West",7.37697983497698
7,2016,2015,1,36.8434735965027,0,"West",10.8931708264606
8,2016,2013,1,27.584552977887,0,"South",9.4488205125529
9,2016,2015,1,30.3400087643042,1,"South",6.62042244983806
10,2016,2017,0,23.7342300967337,1,"South",11.8580938033605
11,2016,2013,1,56.6519012812641,1,"Midwest",9.96374325099688
12,2016,2015,1,46.145102334042,0,"South",8.62677087262341
13,2016,2017,0,31.3738945530213,1,"Midwest",11.6978142082498
14,2016,0,0,35.6551214989744,1,"South",13.858198627284
15,2016,0,0,37.1258220012546,0,"West",11.039361115509
16,2016,2017,0,25.3410930560081,0,"South",16.8532686596898
17,2016,2013,1,31.7918441521386,0,"Northeast",10.9077939630103
18,2016,0,0,59.2052875569452,1,"West",5.69060343366871
19,2016,2013,1,33.43498114819,1,"South",6.20758628431289
20,2016,2017,0,27.3856281772041,1,"Northeast",9.06353865174025
21,2016,2017,0,39.495126777992,1,"South",9.80142503657306
22,2016,2017,0,34.5514106863006,0,"Midwest",14.3550777156568
23,2016,2013,1,61.5435289997849,0,"Midwest",4.73598471264151
24,2016,0,0,44.3099192217436,1,"Midwest",14.0635482993389
25,2016,2013,1,18,1,"Northeast",13.7905205620474
26,2016,2013,1,47.419117903321,1,"South",6.59816294849365
27,2016,2015,1,36.1168985132093,1,"Midwest",10.9735875112783
28,2016,2015,1,30.560879773348,0,"West",9.045338835065
29,2016,2015,1,28.010823336306,0,"West",11.8577169875993
30,2016,2015,1,48.562327152698,1,"West",4.4381939735401
31,2016,2015,1,41.8888927601025,0,"Midwest",13.6479403553258
32,2016,2013,1,41.7900758400298,0,"Northeast",4.98290649017932
33,2016,2017,0,47.4879710712454,1,"Midwest",11.8220084725215
34,2016,2015,1,56.8053687345439,0,"Northeast",14.7814376079372
35,2016,2017,0,37.8223710007594,0,"Northeast",12.1380571146359
36,2016,0,0,36.5723810904096,0,"West",13.3463607011254
37,2016,0,0,30.3296157213107,1,"West",14.3763563481816
38,2016,0,0,59.4904171086386,0,"West",6.15350111110946
39,2016,2013,1,50.0316477376442,1,"South",2.53935186177831
40,2016,2015,1,31.1001778614579,1,"South",5.69937524044785
1,2017,0,0,35.5604192710877,0,"West",11.0833436211707
2,2017,0,0,25.9543716052886,0,"Northeast",11.0721043754905
3,2017,2013,1,36.3407757080547,0,"Northeast",11.0135001030656
4,2017,2017,1,64.0880027619758,1,"Northeast",9.22962714562576
5,2017,2017,1,44.9318382046501,0,"South",6.30418643052923
6,2017,0,0,48.339939962602,0,"West",12.955475181052
7,2017,2015,1,36.365314534268,1,"West",8.20872727480158
8,2017,2013,1,34.6403399346071,1,"South",0.86236284741473
9,2017,2015,1,32.1574132323053,0,"South",12.9618440550108
10,2017,2017,1,56.7347833812706,1,"South",11.0109544201697
11,2017,2013,1,18.4758057000771,1,"Midwest",4.10149392915236
12,2017,2015,1,56.2668218818813,0,"South",9.95345926957409
13,2017,2017,1,51.2391156799677,0,"Midwest",11.4699172155898
14,2017,0,0,33.3924959796131,1,"South",12.5123320665975
15,2017,0,0,46.5102483278878,1,"West",8.73467967865091
16,2017,2017,1,37.3039082186599,1,"South",12.5568869404644
17,2017,2013,1,65.675385815955,1,"Northeast",4.56460033300679
18,2017,0,0,18,1,"West",16.3636444315127
19,2017,2013,1,55.3748785345978,0,"South",8.057359353917
20,2017,2017,1,38.2947505010573,0,"Northeast",12.5199358129509
21,2017,2017,1,59.2634747564483,1,"South",7.09953430139737
22,2017,2017,1,34.3802077728519,1,"Midwest",11.6983778004762
23,2017,2013,1,52.3693083052485,1,"Midwest",6.14808145308041
24,2017,0,0,60.5460168557859,1,"Midwest",12.0366199677103
25,2017,2013,1,24.2078749015934,1,"Northeast",6.99564117505169
26,2017,2013,1,27.0824823356206,1,"South",4.0458890629774
27,2017,2015,1,20.6027558808653,0,"Midwest",13.86724096797
28,2017,2015,1,30.0154868899525,1,"West",6.95846871395455
29,2017,2015,1,32.3348389611427,0,"West",7.29003308943896
30,2017,2015,1,43.3970323252689,0,"West",8.60832262385437
31,2017,2015,1,52.3257353577319,0,"Midwest",4.58090974429384
32,2017,2013,1,47.943156293864,0,"Northeast",9.39534870136276
33,2017,2017,1,38.4900190082434,0,"Midwest",14.3137599804461
34,2017,2015,1,46.3869225341784,0,"Northeast",10.3140603205471
35,2017,2017,1,44.0013345197037,1,"Northeast",12.3046053783704
36,2017,0,0,55.5210419772143,1,"West",16.2251865392783
37,2017,0,0,30.2625284385318,1,"West",10.867202784848
38,2017,0,0,31.799783600696,1,"West",8.23321996603057
39,2017,2013,1,34.5175698665935,1,"South",8.01906300450485
40,2017,2015,1,47.4309046515,1,"South",9.97048232192297
1,2018,0,0,40.7494453689516,0,"West",19.4061235481941
2,2018,0,0,53.1654980846068,0,"Northeast",7.9786575293204
3,2018,2013,1,38.8309412163717,0,"Northeast",9.2120957291641
4,2018,2017,1,23.6016366954363,0,"Northeast",10.0806204709309
5,2018,2017,1,80,1,"South",13.2595971548884
6,2018,0,0,41.8508303060136,1,"West",7.05066274200751
7,2018,2015,1,49.3316164733445,1,"West",7.15406406832033
8,2018,2013,1,47.6238419295826,1,"South",8.15263462370215
9,2018,2015,1,47.9939604065861,1,"South",6.4285398291127
10,2018,2017,1,25.3783492297553,1,"South",8.67870550413627
11,2018,2013,1,26.8023338316001,0,"Midwest",4.76124363740524
12,2018,2015,1,57.0871008526758,0,"South",5.3570632456984
13,2018,2017,1,59.816105992108,1,"Midwest",9.45856696050939
14,2018,0,0,26.946076721508,0,"South",7.21585718147085
15,2018,0,0,50.5142137072705,0,"West",13.6965261421818
16,2018,2017,1,68.5561677258102,1,"South",6.68830010080632
17,2018,2013,1,34.6804948942955,1,"Northeast",13.1913929490841
18,2018,0,0,54.3816549684354,1,"West",6.1986515296321
19,2018,2013,1,23.9162672378345,1,"South",-0.268853148726295
20,2018,2017,1,19.3469676653692,0,"Northeast",8.153606652139
21,2018,2017,1,32.6839537433446,0,"South",7.06966755833123
22,2018,2017,1,21.8345744608718,1,"Midwest",9.1801670267223
23,2018,2013,1,33.6475522717001,0,"Midwest",11.5904637900422
24,2018,0,0,20.641548597165,0,"Midwest",10.3991933154407
25,2018,2013,1,31.0385569744438,0,"Northeast",7.83509832636468
26,2018,2013,1,32.4660307264891,0,"South",10.030346139138
27,2018,2015,1,30.4070375711276,1,"Midwest",7.21507066428951
28,2018,2015,1,46.3207226105132,1,"West",12.8439803593081
29,2018,2015,1,20.8132028976861,0,"West",11.2617401539669
30,2018,2015,1,57.1358109554045,0,"West",6.28771463513864
31,2018,2015,1,32.1306404986269,1,"Midwest",9.15098206908699
32,2018,2013,1,46.7169534928912,0,"Northeast",7.59105591274081
33,2018,2017,1,18,1,"Midwest",10.7100070551894
34,2018,2015,1,32.1274408880401,0,"Northeast",5.65510664403159
35,2018,2017,1,20.1223830246546,1,"Northeast",12.5753012050108
36,2018,0,0,24.6421511711504,1,"West",8.69186562755139
37,2018,0,0,29.8314787043903,1,"West",9.15648320411901
38,2018,0,0,55.3999025532007,0,"West",9.11941999753158
39,2018,2013,1,36.0787089102752,0,"South",10.6843317603953
40,2018,2015,1,65.837417551108,1,"South",3.99349288222414
1,2019,0,0,46.3372088221833,0,"West",9.21469490908287
2,2019,0,0,51.706942853833,0,"Northeast",11.2884245005986
3,2019,2013,1,24.9650413101094,0,"Northeast",8.90665873348552
4,2019,2017,1,27.8078360438102,1,"Northeast",8.04670074755637
5,2019,2017,1,47.8637813825107,1,"South",13.2392251469359
6,2019,0,0,61.6706449400255,0,"West",15.4281892097348
7,2019,2015,1,38.7553386766977,1,"West",6.16390269484643
8,2019,2013,1,55.2187517931286,1,"South",8.29296153253511
9,2019,2015,1,19.2904755321022,0,"South",10.2967469204647
10,2019,2017,1,23.5715420257067,1,"South",5.95555501317219
11,2019,2013,1,63.9873824000675,1,"Midwest",6.11312394604997
12,2019,2015,1,18,1,"South",8.33806860565909
13,2019,2017,1,40.2396400014459,0,"Midwest",7.23331192230796
14,2019,0,0,33.2509341079612,1,"South",10.3075669566625
15,2019,0,0,40.8446399045704,0,"West",15.8496755150986
16,2019,2017,1,51.4715817260895,1,"South",5.2787607820817
17,2019,2013,1,45.9928787778144,1,"Northeast",6.54146050846737
18,2019,0,0,56.8219087691903,1,"West",9.02911509954699
19,2019,2013,1,25.4410745223101,1,"South",7.10092292870761
20,2019,2017,1,28.7643788865053,1,"Northeast",8.76825915124074
21,2019,2017,1,60.0205195305146,1,"South",6.09080642433916
22,2019,2017,1,49.1997982949268,0,"Midwest",6.11900963860459
23,2019,2013,1,43.928005356015,0,"Midwest",10.611901407865
24,2019,0,0,39.5207092203565,0,"Midwest",10.4182062401666
25,2019,2013,1,28.0691539952706,0,"Northeast",9.04372361427733
26,2019,2013,1,35.4196523884197,1,"South",6.06333127416944
27,2019,2015,1,44.3412536634532,0,"Midwest",4.50401819479301
28,2019,2015,1,19.5617673337341,1,"West",7.80816709973562
29,2019,2015,1,33.5317713523952,0,"West",8.73696170736168
30,2019,2015,1,31.7759181356201,1,"West",7.58674904878086
31,2019,2015,1,44.2937074060484,1,"Midwest",9.65271830786003
32,2019,2013,1,26.0169495257855,0,"Northeast",5.26745973730489
33,2019,2017,1,44.5753885277089,0,"Midwest",12.5015804437871
34,2019,2015,1,48.9060436509968,0,"Northeast",8.04948978850835
35,2019,2017,1,41.2043485892944,0,"Northeast",8.51472229425845
36,2019,0,0,27.4506244028882,1,"West",13.9362871261375
37,2019,0,0,52.0078440888059,0,"West",18.4152317799575
38,2019,0,0,41.4105583780196,0,"West",10.9861619705904
39,2019,2013,1,61.0522154551994,1,"South",1.33105496092656
40,2019,2015,1,18,1,"South",6.84239296701502
1,2010,0,0,37.5598677384009,0,"West",11.4094583085434
2,2010,0,0,18.4047136093071,0,"Northeast",12.8744567651562
3,2010,2013,0,52.0226593101886,1,"Northeast",12.341170102029
4,2010,2017,0,50.208303091699,1,"Northeast",13.5115165147377
5,2010,2017,0,41.3842723618666,0,"South",14.7581302941948
6,2010,0,0,34.9268668710403,1,"West",8.1545335651347
7,2010,2015,0,36.1468341477755,1,"West",15.4952934568903
8,2010,2013,0,54.2557640403017,1,"South",7.64679644814861
9,2010,2015,0,27.8546170225944,0,"South",9.62429748527824
10,2010,2017,0,43.3313923754444,0,"South",12.942164077535
11,2010,2013,0,32.7453373624656,1,"Midwest",12.8398693411642
12,2010,2015,0,18,1,"South",5.77607351310452
13,2010,2017,0,20.3257392792983,0,"Midwest",13.3545813861153
14,2010,0,0,55.3127157021982,0,"South",13.8012610056264
15,2010,0,0,18,0,"West",15.1072327258794
16,2010,2017,0,18.1055885355675,1,"South",13.5006607030113
17,2010,2013,0,64.1219535822308,1,"Northeast",9.06723712893339
18,2010,0,0,18,0,"West",15.1518081013242
19,2010,2013,0,43.1734093826454,0,"South",11.3650846188587
20,2010,2017,0,32.1455151952227,1,"Northeast",7.9681257111448
21,2010,2017,0,52.9682593646692,1,"South",15.5945464358447
22,2010,2017,0,36.6170679665334,1,"Midwest",9.38909154316171
23,2010,2013,0,42.1058303100259,0,"Midwest",14.5286914763023
24,2010,0,0,48.6555932658863,0,"Midwest",11.9275075668496
25,2010,2013,0,54.107755830454,0,"Northeast",10.0004733333834
26,2010,2013,0,18,0,"South",14.6532613848209
27,2010,2015,0,43.9054031081206,0,"Midwest",9.01548201601627
28,2010,2015,0,18,0,"West",11.7353692294467
29,2010,2015,0,38.9087125845136,0,"West",15.1563092735017
30,2010,2015,0,29.1347061014384,0,"West",12.5160580704252
31,2010,2015,0,36.5536111021203,0,"Midwest",10.6065077836477
32,2010,2013,0,48.8153862381729,1,"Northeast",4.97569408546661
33,2010,2017,0,44.3341111845425,0,"Midwest",14.6244180783405
34,2010,2015,0,53.5102714313343,0,"Northeast",6.3992038024794
35,2010,2017,0,63.8862201882571,1,"Northeast",6.42642985101372
36,2010,0,0,51.7286694871523,1,"West",13.0040037315022
37,2010,0,0,37.7646587620098,1,"West",7.26621824573793
38,2010,0,0,35.8003243420962,1,"West",13.2023723460063
39,2010,2013,0,37.5974787303263,1,"South",9.28743967866125
40,2010,2015,0,54.5753546714979,0,"South",13.1393672957548
1,2011,0,0,41.4022313027564,0,"West",7.74200453025909
2,2011,0,0,58.2568884928604,0,"Northeast",7.39628864393764
3,2011,2013,0,34.3251761917015,0,"Northeast",15.3837440133785
4,2011,2017,0,33.8089548885645,1,"Northeast",10.192493486427
5,2011,2017,0,43.9420198425138,0,"South",10.942287521394
6,2011,0,0,26.7904588954037,0,"West",14.6001942250173
7,2011,2015,0,42.3070197106806,1,"West",7.79637157057186
8,2011,2013,0,66.1331948653222,1,"South",10.316131956644
9,2011,2015,0,52.4295274201098,1,"South",12.863657379927
10,2011,2017,0,64.5926164668204,0,"South",10.2028053682999
11,2011,2013,0,47.384362027301,0,"Midwest",10.4790623660077
12,2011,2015,0,28.2904424490729,1,"South",5.06914830501905
13,2011,2017,0,18,1,"Midwest",8.85014370136126
14,2011,0,0,24.155447785386,1,"South",10.884472923584
15,2011,0,0,40.6477154686396,1,"West",17.4413703367748
16,2011,2017,0,18.1878727882727,0,"South",11.1055518091258
17,2011,2013,0,18,1,"Northeast",5.39667762568024
18,2011,0,0,37.2844700933549,0,"West",10.9259605529478
19,2011,2013,0,25.4619791947384,0,"South",17.5683958487348
20,2011,2017,0,41.3186540766657,0,"Northeast",10.1316760897555
21,2011,2017,0,20.650085131418,1,"South",14.8022612709329
22,2011,2017,0,43.1794972542015,1,"Midwest",6.8960850612613
23,2011,2013,0,35.4783734843475,1,"Midwest",7.60510439589848
24,2011,0,0,43.1585817295468,0,"Midwest",7.18364585297132
25,2011,2013,0,18,0,"Northeast",17.9011460682982
26,2011,2013,0,40.3028104316141,0,"South",14.4260050855487
